20/04/2020	NaN	NaN	2.30393	1.80878
21/04/2020	NaN	NaN	1.26338	2.09035
22/04/2020	NaN	NaN	0.193291	2.46509
23/04/2020	NaN	NaN	-0.834786	2.86968
24/04/2020	NaN	NaN	-1.76262	3.22651
25/04/2020	NaN	NaN	-2.55244	3.45601
26/04/2020	NaN	NaN	-3.19	3.49
27/04/2020	NaN	NaN	-3.68311	3.28407
28/04/2020	NaN	NaN	-4.05597	2.82672
29/04/2020	NaN	NaN	-4.34053	2.14379
30/04/2020	NaN	NaN	-4.56659	1.29742
01/05/2020	NaN	NaN	-4.75278	0.379233
02/05/2020	NaN	NaN	-4.90017	-0.50101
03/05/2020	NaN	NaN	-4.99	-1.23
04/05/2020	NaN	NaN	-4.98612	-1.70642
05/05/2020	NaN	NaN	-4.84186	-1.85525
06/05/2020	NaN	NaN	-4.51025	-1.63877
07/05/2020	NaN	NaN	-3.95568	-1.06262
08/05/2020	NaN	NaN	-3.165	-0.176118
09/05/2020	NaN	NaN	-2.15576	0.933196
10/05/2020	NaN	NaN	-0.98	2.15
11/05/2020	NaN	NaN	0.277459	3.34509
12/05/2020	NaN	NaN	1.50632	4.39081
13/05/2020	NaN	NaN	2.58281	5.17597
14/05/2020	NaN	NaN	3.38482	5.61824
15/05/2020	NaN	NaN	3.80782	5.67257
16/05/2020	NaN	NaN	3.77938	5.33478
17/05/2020	NaN	NaN	3.27	4.64
18/05/2020	NaN	NaN	2.29869	3.65664
19/05/2020	NaN	NaN	0.932459	2.47689
20/05/2020	NaN	NaN	-0.720153	1.20513
21/05/2020	NaN	NaN	-2.52054	-0.0538809
22/05/2020	NaN	NaN	-4.31489	-1.20583
23/05/2020	NaN	NaN	-5.95027	-2.17512
24/05/2020	NaN	NaN	-7.29	-2.91
25/05/2020	NaN	NaN	-8.22621	-3.38411
26/05/2020	NaN	NaN	-8.68847	-3.59473
27/05/2020	NaN	NaN	-8.6477	-3.55834
28/05/2020	NaN	NaN	-8.11546	-3.30443
29/05/2020	NaN	NaN	-7.13933	-2.86876
30/05/2020	NaN	NaN	-5.7955	-2.28701
31/05/2020	NaN	NaN	-4.18	-1.59
01/06/2020	NaN	NaN	-2.39977	-0.800899
02/06/2020	NaN	NaN	-0.564702	0.0651118
03/06/2020	NaN	NaN	1.21878	0.998864
04/06/2020	NaN	NaN	2.85232	1.99337
05/06/2020	NaN	NaN	4.24879	3.03886
06/06/2020	NaN	NaN	5.33432	4.11767
07/06/2020	NaN	NaN	6.05	5.2
08/06/2020	NaN	NaN	6.35362	6.2414
09/06/2020	NaN	NaN	6.22185	7.18294
10/06/2020	NaN	NaN	5.65273	7.9542
11/06/2020	NaN	NaN	4.66823	8.4794
12/06/2020	NaN	NaN	3.31612	8.68591
13/06/2020	NaN	NaN	1.67046	8.51451
14/06/2020	NaN	NaN	-0.17	7.93
15/06/2020	NaN	NaN	-2.08609	6.9307
16/06/2020	NaN	NaN	-3.94517	5.55532
17/06/2020	NaN	NaN	-5.61057	3.88583
18/06/2020	NaN	NaN	-6.95271	2.04529
19/06/2020	NaN	NaN	-7.86086	0.190272
20/06/2020	NaN	NaN	-8.25405	-1.5019
21/06/2020	NaN	NaN	-8.09	-2.85
22/06/2020	NaN	NaN	-7.37069	-3.68824
23/06/2020	NaN	NaN	-6.14381	-3.88573
24/06/2020	NaN	NaN	-4.49973	-3.36367
25/06/2020	NaN	NaN	-2.56416	-2.10787
26/06/2020	NaN	NaN	-0.487213	-0.174459
27/06/2020	NaN	NaN	1.57002	2.31221
28/06/2020	NaN	NaN	3.45	5.17
29/06/2020	NaN	NaN	5.01272	8.17665
30/06/2020	NaN	NaN	6.14788	11.093
01/07/2020	NaN	NaN	6.78388	13.6888
02/07/2020	NaN	NaN	6.89287	15.768
03/07/2020	NaN	NaN	6.49144	17.1903
04/07/2020	NaN	NaN	5.63693	17.8856
05/07/2020	NaN	NaN	4.42	17.86
06/07/2020	NaN	NaN	2.95409	17.1919
07/07/2020	NaN	NaN	1.36317	16.019
08/07/2020	NaN	NaN	-0.231211	14.5181
09/07/2020	NaN	NaN	-1.72199	12.8808
10/07/2020	NaN	NaN	-3.02674	11.2873
11/07/2020	NaN	NaN	-4.0947	9.88474
12/07/2020	NaN	NaN	-4.91	8.77
13/07/2020	NaN	NaN	-5.4907	7.98203
14/07/2020	NaN	NaN	-5.88368	7.50306
15/07/2020	NaN	NaN	-6.15589	7.26878
16/07/2020	NaN	NaN	-6.38303	7.18556
17/07/2020	NaN	NaN	-6.6369	7.15164
18/07/2020	NaN	NaN	-6.97296	7.07867
19/07/2020	NaN	NaN	-7.42	6.91
20/07/2020	NaN	NaN	-7.97321	6.63262
21/07/2020	NaN	NaN	-8.59197	6.28078
22/07/2020	NaN	NaN	-9.20301	5.93067
23/07/2020	NaN	NaN	-9.70891	5.6871
24/07/2020	NaN	NaN	-10.001	5.66446
25/07/2020	NaN	NaN	-9.97548	5.96528
26/07/2020	NaN	NaN	-9.55	6.66
27/07/2020	NaN	NaN	-8.67919	7.77145
28/07/2020	NaN	NaN	-7.36597	9.26689
29/07/2020	NaN	NaN	-5.66694	11.0589
30/07/2020	NaN	NaN	-3.69062	13.0154
31/07/2020	NaN	NaN	-1.58811	14.9765
01/08/2020	NaN	NaN	0.463088	16.7773
02/08/2020	NaN	NaN	2.28	18.27
03/08/2020	NaN	NaN	3.69737	19.3452
04/08/2020	NaN	NaN	4.58972	19.9464
05/08/2020	NaN	NaN	4.88913	20.0765
06/08/2020	NaN	NaN	4.59577	19.7956
07/08/2020	NaN	NaN	3.77957	19.2097
08/08/2020	NaN	NaN	2.57213	18.4537
09/08/2020	NaN	NaN	1.15	17.67
10/08/2020	NaN	NaN	-0.288771	16.9875
11/08/2020	NaN	NaN	-1.55137	16.5037
12/08/2020	NaN	NaN	-2.47644	16.2729
13/08/2020	NaN	NaN	-2.956	16.3018
14/08/2020	NaN	NaN	-2.94957	16.5536
15/08/2020	NaN	NaN	-2.48854	16.9588
16/08/2020	NaN	NaN	-1.67	17.43
17/08/2020	NaN	NaN	-0.640944	17.8796
18/08/2020	NaN	NaN	0.424695	18.2351
19/08/2020	NaN	NaN	1.35263	18.4516
20/08/2020	NaN	NaN	1.99432	18.5168
21/08/2020	NaN	NaN	2.24858	18.4507
22/08/2020	NaN	NaN	2.0754	18.2987
23/08/2020	NaN	NaN	1.5	18.12
24/08/2020	NaN	NaN	0.606653	17.9739
25/08/2020	NaN	NaN	-0.476412	17.9068
26/08/2020	NaN	NaN	-1.59841	17.9424
27/08/2020	NaN	NaN	-2.61003	18.076
28/08/2020	NaN	NaN	-3.38611	18.2757
29/08/2020	NaN	NaN	-3.84331	18.4884
30/08/2020	NaN	NaN	-3.95	18.65
31/08/2020	NaN	NaN	-3.72704	18.6987
01/09/2020	NaN	NaN	-3.23977	18.5871
02/09/2020	NaN	NaN	-2.58292	18.2922
03/09/2020	NaN	NaN	-1.86138	17.8208
04/09/2020	NaN	NaN	-1.17048	17.2098
05/09/2020	NaN	NaN	-0.579298	16.5207
06/09/2020	NaN	NaN	-0.12	15.83
07/09/2020	NaN	NaN	0.215181	15.2164
08/09/2020	NaN	NaN	0.468891	14.7482
09/09/2020	NaN	NaN	0.706818	14.4725
10/09/2020	NaN	NaN	1.00151	14.4073
11/09/2020	NaN	NaN	1.41505	14.5398
12/09/2020	NaN	NaN	1.98408	14.8283
13/09/2020	NaN	NaN	2.71	15.21
14/09/2020	NaN	NaN	3.55632	15.6108
15/09/2020	NaN	NaN	4.45371	15.9569
16/09/2020	NaN	NaN	5.31186	16.1853
17/09/2020	NaN	NaN	6.03577	16.2519
18/09/2020	NaN	NaN	6.54364	16.136
19/09/2020	NaN	NaN	6.78268	15.8408
20/09/2020	NaN	NaN	6.74	15.39
21/09/2020	NaN	NaN	6.44631	14.8216
22/09/2020	NaN	NaN	5.97167	14.181
23/09/2020	NaN	NaN	5.41398	13.5137
24/09/2020	NaN	NaN	4.88217	12.8601
25/09/2020	NaN	NaN	4.47721	12.2523
26/09/2020	NaN	NaN	4.27438	11.7135
27/09/2020	NaN	NaN	4.31	11.26
28/09/2020	NaN	NaN	4.57523	10.9044
29/09/2020	NaN	NaN	5.01799	10.6585
30/09/2020	NaN	NaN	5.55279	10.5364
01/10/2020	NaN	NaN	6.07666	10.5545
02/10/2020	NaN	NaN	6.48839	10.7303
03/10/2020	NaN	NaN	6.70757	11.0792
04/10/2020	NaN	NaN	6.69	11.61
05/10/2020	NaN	NaN	6.43681	12.3203
06/10/2020	NaN	NaN	5.99554	13.1935
07/10/2020	NaN	NaN	5.45315	14.1977
08/10/2020	NaN	NaN	4.92233	15.2878
09/10/2020	NaN	NaN	4.52346	16.4101
10/10/2020	NaN	NaN	4.36562	17.5101
11/10/2020	NaN	NaN	4.53	18.54
12/10/2020	NaN	NaN	5.0585	19.4669
13/10/2020	NaN	NaN	5.94937	20.2785
14/10/2020	NaN	NaN	7.16045	20.9852
15/10/2020	NaN	NaN	8.61895	21.6187
16/10/2020	NaN	NaN	10.2357	22.2265
17/10/2020	NaN	NaN	11.9213	22.8631
18/10/2020	NaN	NaN	13.6	23.58
19/10/2020	NaN	NaN	15.2206	24.416
20/10/2020	NaN	NaN	16.7606	25.3899
21/10/2020	NaN	NaN	18.2242	26.4969
22/10/2020	NaN	NaN	19.6355	27.7098
23/10/2020	NaN	NaN	21.0273	28.9853
24/10/2020	NaN	NaN	22.4296	30.2737
25/10/2020	NaN	NaN	23.86	31.53
26/10/2020	NaN	NaN	25.3185	32.7254
27/10/2020	NaN	NaN	26.7876	33.8557
28/10/2020	NaN	NaN	28.2382	34.9447
29/10/2020	NaN	NaN	29.6401	36.0423
30/10/2020	NaN	NaN	30.974	37.2166
31/10/2020	NaN	NaN	32.243	38.5412
01/11/2020	NaN	NaN	33.48	40.08
02/11/2020	NaN	NaN	34.7486	41.8724
03/11/2020	NaN	NaN	36.1367	43.9214
04/11/2020	NaN	NaN	37.7432	46.1875
05/11/2020	NaN	NaN	39.6593	48.5894
06/11/2020	NaN	NaN	41.9481	51.0131
07/11/2020	NaN	NaN	44.626	53.3267
08/11/2020	NaN	NaN	47.65	55.4
09/11/2020	NaN	NaN	50.9142	57.125
10/11/2020	NaN	NaN	54.2565	58.4338
11/11/2020	NaN	NaN	57.4763	59.311
12/11/2020	NaN	NaN	60.3603	59.7977
13/11/2020	NaN	NaN	62.7125	59.9866
14/11/2020	NaN	NaN	64.3846	60.0081
15/11/2020	NaN	NaN	65.3	60.01
16/11/2020	NaN	NaN	65.4688	60.1339
17/11/2020	NaN	NaN	64.9891	60.4924
18/11/2020	NaN	NaN	64.0353	61.1506
19/11/2020	NaN	NaN	62.8336	62.1153
20/11/2020	NaN	NaN	61.629	63.3349
21/11/2020	NaN	NaN	60.649	64.7077
22/11/2020	NaN	NaN	60.07	66.1
23/11/2020	NaN	NaN	59.9915	67.3689
24/11/2020	NaN	NaN	60.423	68.3868
25/11/2020	NaN	NaN	61.286	69.0627
26/11/2020	NaN	NaN	62.4299	69.3574
27/11/2020	NaN	NaN	63.6602	69.2887
28/11/2020	NaN	NaN	64.7727	68.9269
29/11/2020	NaN	NaN	65.59	68.38
30/11/2020	NaN	NaN	65.9908	67.7727
01/12/2020	NaN	NaN	65.9295	67.2216
02/12/2020	NaN	NaN	65.4418	66.812
03/12/2020	NaN	NaN	64.634	66.5802
04/12/2020	NaN	NaN	63.6608	66.5042
05/12/2020	NaN	NaN	62.6925	66.5053
06/12/2020	NaN	NaN	61.88	66.46
07/12/2020	NaN	NaN	61.3234	66.2204
08/12/2020	NaN	NaN	61.0494	65.6398
09/12/2020	NaN	NaN	61.0026	64.5982
10/12/2020	NaN	NaN	61.053	63.0251
11/12/2020	NaN	NaN	61.018	60.9135
12/12/2020	NaN	NaN	60.6949	58.3245
13/12/2020	NaN	NaN	59.9	55.38
14/12/2020	NaN	NaN	58.5051	52.2469
15/12/2020	NaN	NaN	56.4665	49.113
16/12/2020	NaN	NaN	53.8403	46.161
17/12/2020	NaN	NaN	50.7805	43.5432
18/12/2020	NaN	NaN	47.5203	41.3625
19/12/2020	NaN	NaN	44.3391	39.6611
20/12/2020	NaN	NaN	41.52	38.42
21/12/2020	NaN	NaN	39.3051	37.5677
22/12/2020	NaN	NaN	37.8561	36.9965
23/12/2020	NaN	NaN	37.2267	36.5838
24/12/2020	NaN	NaN	37.3509	36.2122
25/12/2020	NaN	NaN	38.0511	35.7879
26/12/2020	NaN	NaN	39.062	35.2513
27/12/2020	NaN	NaN	40.07	34.58
28/12/2020	NaN	0.0058	40.7582	33.7839
29/12/2020	0.0644	0.0047	40.8532	32.8933
30/12/2020	0.0644	0.0082	40.1635	31.9439
31/12/2020	0.0644	0.0122	38.6058	30.9616
01/01/2021	0.0644	0.0112	36.2137	29.9508
02/01/2021	0.0644	0.0107	33.1297	28.8893
03/01/2021	0.0644	0.0094	29.58	27.73
04/01/2021	0.0644	0.0175	25.8395	26.4113
05/01/2021	0.0644	0.029	22.1904	24.8724
06/01/2021	0.0644	0.0395	18.8832	23.0713
07/01/2021	0.0644	0.0494	16.1042	21.0025
08/01/2021	0.0644	0.0605	13.9565	18.7082
09/01/2021	0.0644	0.0665	12.4538	16.2834
10/01/2021	0.0644	0.0707	11.53	13.87
11/01/2021	0.0644	0.0744	11.0586	11.6419
12/01/2021	0.0644	0.0738	10.8804	9.78257
13/01/2021	0.0644	0.0715	10.8322	8.45846
14/01/2021	0.0644	0.0685	10.7729	7.7921
15/01/2021	0.0644	0.0683	10.6009	7.84028
16/01/2021	0.0644	0.0704	10.2625	8.58072
17/01/2021	0.0644	0.072	9.75	9.91
18/01/2021	0.0644	0.0819	9.09037	11.6535
19/01/2021	0.058	0.0965	8.32929	13.5863
20/01/2021	0.0567	0.1148	7.51345	15.4619
21/01/2021	0.0568	0.1342	6.67559	17.0445
22/01/2021	0.0555	0.1505	5.82538	18.1401
23/01/2021	0.0511	0.1658	4.94795	18.6207
24/01/2021	0.0459	0.1802	4.01	18.44
25/01/2021	0.0459	0.1863	2.97186	17.6354
26/01/2021	0.0552	0.1929	1.80239	16.3194
27/01/2021	0.0725	0.1959	0.493225	14.6593
28/01/2021	0.1012	0.1952	-0.931406	12.8507
29/01/2021	0.145	0.195	-2.41165	11.0885
30/01/2021	0.186	0.1893	-3.8572	9.53919
31/01/2021	0.2121	0.1831	-5.16	8.32
01/02/2021	0.2215	0.1767	-6.21234	7.48719
02/02/2021	0.2251	0.1646	-6.92693	7.03449
03/02/2021	0.2174	0.1505	-7.25487	6.90162
04/02/2021	0.214	0.1385	-7.19788	6.99062
05/02/2021	0.1975	0.1304	-6.81183	7.18655
06/02/2021	0.1672	0.1258	-6.20049	7.37893
07/02/2021	0.1446	0.1232	-5.5	7.48
08/02/2021	0.1336	0.1271	-4.85664	7.43705
09/02/2021	0.1244	0.1355	-4.40159	7.23708
10/02/2021	0.1155	0.1484	-4.22726	6.90374
11/02/2021	0.1094	0.1603	-4.36956	6.48764
12/02/2021	0.1099	0.1697	-4.79953	6.05265
13/02/2021	0.1064	0.1817	-5.42612	5.66096
14/02/2021	0.1023	0.1924	-6.11	5.36
